AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,"84,760",1.8,,,,,21.15,"43,990",0.6,14.36,17.07,20.31,24.00,29.36,"29,870","35,510","42,240","49,920","61,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9090,Miscellaneous Personal Care and Service Workers,broad,"60,420",4.0,,,,,19.29,"40,120",1.1,13.21,16.44,20.00,20.53,23.51,"27,480","34,180","41,600","42,710","48,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9099,"Personal Care and Service Workers, All Other",detailed,"60,420",4.0,,,,,19.29,"40,120",1.1,13.21,16.44,20.00,20.53,23.51,"27,480","34,180","41,600","42,710","48,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,"13,424,300",0.3,,,,,26.43,"54,960",0.2,13.50,15.60,18.52,29.37,48.00,"28,080","32,440","38,530","61,100","99,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1000,Supervisors of Sales Workers,minor,"1,336,190",0.5,,,,,29.21,"60,750",0.3,16.55,19.40,24.79,33.82,45.98,"34,410","40,360","51,570","70,350","95,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1010,First-Line Supervisors of Sales Workers,broad,"1,336,190",0.5,,,,,29.21,"60,750",0.3,16.55,19.40,24.79,33.82,45.98,"34,410","40,360","51,570","70,350","95,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"1,121,800",0.6,,,,,25.66,"53,380",0.2,15.92,18.55,23.33,29.87,37.06,"33,120","38,590","48,520","62,130","77,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,"214,390",1.0,,,,,47.77,"99,370",0.6,24.19,30.74,42.08,58.68,78.88,"50,320","63,940","87,520","122,050","164,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2000,Retail Sales Workers,minor,"7,679,690",0.3,,,,,17.46,"36,320",0.2,12.84,14.18,16.74,18.27,22.73,"26,710","29,490","34,810","38,010","47,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2010,Cashiers,broad,"3,110,940",0.6,,,,,15.97,"33,220",0.2,11.79,13.81,15.83,17.48,19.55,"24,520","28,730","32,930","36,350","40,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,"3,089,410",0.6,,,,,15.95,"33,180",0.2,11.79,13.81,15.81,17.47,19.43,"24,530","28,720","32,880","36,330","40,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,detailed,"21,530",2.0,,,,,18.80,"39,100",0.8,11.76,14.25,17.41,19.96,29.01,"24,460","29,630","36,220","41,530","60,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,"670,890",0.8,,,,,21.61,"44,950",0.3,13.87,16.86,19.25,24.05,30.79,"28,850","35,070","40,040","50,020","64,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,"400,810",1.3,,,,,21.97,"45,700",0.4,14.33,17.13,19.86,24.13,31.43,"29,800","35,630","41,300","50,190","65,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,"270,070",1.0,,,,,21.07,"43,830",0.4,13.58,15.92,18.57,23.97,30.24,"28,240","33,110","38,630","49,850","62,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2030,Retail Salespersons,broad,"3,897,860",0.3,,,,,17.94,"37,310",0.2,13.08,14.38,17.03,18.59,23.02,"27,210","29,900","35,410","38,670","47,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,"3,897,860",0.3,,,,,17.94,"37,310",0.2,13.08,14.38,17.03,18.59,23.02,"27,210","29,900","35,410","38,670","47,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3000,"Sales Representatives, Services",minor,"2,371,490",0.6,,,,,41.85,"87,040",0.4,18.51,23.41,32.78,48.89,77.45,"38,510","48,700","68,190","101,700","161,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3010,Advertising Sales Agents,broad,"91,700",2.0,,,,,38.79,"80,670",1.4,16.94,22.61,31.16,48.07,70.20,"35,240","47,020","64,820","99,990","146,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,"91,700",2.0,,,,,38.79,"80,670",1.4,16.94,22.61,31.16,48.07,70.20,"35,240","47,020","64,820","99,990","146,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3020,Insurance Sales Agents,broad,"479,100",1.1,,,,,39.18,"81,480",1.1,17.95,22.53,29.94,46.61,66.41,"37,330","46,870","62,280","96,950","138,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,"479,100",1.1,,,,,39.18,"81,480",1.1,17.95,22.53,29.94,46.61,66.41,"37,330","46,870","62,280","96,950","138,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,"489,570",1.2,,,,,52.48,"109,150",0.9,23.10,27.18,37.82,62.48,102.35,"48,040","56,540","78,660","129,950","212,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"489,570",1.2,,,,,52.48,"109,150",0.9,23.10,27.18,37.82,62.48,102.35,"48,040","56,540","78,660","129,950","212,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3040,Travel Agents,broad,"55,110",2.6,,,,,26.28,"54,660",1.0,16.64,20.17,24.11,30.32,36.86,"34,610","41,950","50,160","63,060","76,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,"55,110",2.6,,,,,26.28,"54,660",1.0,16.64,20.17,24.11,30.32,36.86,"34,610","41,950","50,160","63,060","76,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3090,"Miscellaneous Sales Representatives, Services",broad,"1,256,010",0.7,,,,,39.63,"82,430",0.4,18.26,22.92,33.65,48.31,71.56,"37,980","47,670","69,990","100,480","148,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,"1,256,010",0.7,,,,,39.63,"82,430",0.4,18.26,22.92,33.65,48.31,71.56,"37,980","47,670","69,990","100,480","148,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,"1,522,990",0.6,,,,,43.02,"89,490",0.4,19.59,25.98,36.76,51.22,76.66,"40,760","54,030","76,460","106,540","159,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,"1,522,990",0.6,,,,,43.02,"89,490",0.4,19.59,25.98,36.76,51.22,76.66,"40,760","54,030","76,460","106,540","159,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"284,800",1.8,,,,,57.56,"119,730",0.8,25.29,36.07,50.44,76.04,96.37,"52,600","75,030","104,920","158,160","200,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"1,238,190",0.6,,,,,39.68,"82,530",0.4,18.79,24.27,34.65,47.90,66.13,"39,090","50,470","72,080","99,640","137,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9000,Other Sales and Related Workers,minor,"513,930",1.3,,,,,32.76,"68,150",0.9,14.74,17.90,24.06,39.16,62.19,"30,670","37,230","50,040","81,450","129,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9010,"Models, Demonstrators, and Product Promoters",broad,"68,300",3.8,,,,,22.64,"47,090",2.2,15.00,16.97,19.02,26.45,33.51,"31,200","35,290","39,570","55,010","69,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,"64,520",3.9,,,,,21.91,"45,580",1.4,15.00,16.90,18.91,25.79,30.70,"31,200","35,160","39,320","53,640","63,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9012,Models,detailed,"3,780",13.4,,,,,35.00,"72,800",15.9,16.44,17.17,23.30,47.75,63.21,"34,190","35,710","48,470","99,320","131,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9020,Real Estate Brokers and Sales Agents,broad,"239,470",2.1,,,,,34.75,"72,290",1.6,16.21,20.00,27.59,41.74,62.04,"33,710","41,600","57,400","86,830","129,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,"46,100",6.6,,,,,40.36,"83,950",3.6,17.84,22.35,35.20,49.69,68.89,"37,110","46,480","73,220","103,360","143,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,"193,370",3.0,,,,,33.42,"69,510",1.9,15.85,19.25,25.40,39.43,59.42,"32,970","40,040","52,830","82,020","123,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9030,Sales Engineers,broad,"51,790",2.8,,,,,62.57,"130,140",1.2,35.52,44.66,60.05,77.52,93.88,"73,870","92,890","124,900","161,230","195,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,"51,790",2.8,,,,,62.57,"130,140",1.2,35.52,44.66,60.05,77.52,93.88,"73,870","92,890","124,900","161,230","195,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9040,Telemarketers,broad,"58,430",4.3,,,,,17.97,"37,370",1.3,13.00,14.25,17.04,19.34,24.21,"27,040","29,640","35,450","40,230","50,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,"58,430",4.3,,,,,17.97,"37,370",1.3,13.00,14.25,17.04,19.34,24.21,"27,040","29,640","35,450","40,230","50,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9090,Miscellaneous Sales and Related Workers,broad,"95,940",2.7,,,,,27.93,"58,080",1.2,14.29,17.70,23.05,33.23,46.66,"29,720","36,810","47,950","69,120","97,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,"2,760",11.9,,,,,21.08,"43,850",4.0,15.39,17.54,19.89,22.78,24.74,"32,010","36,470","41,380","47,390","51,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,"93,180",2.8,,,,,28.13,"58,510",1.2,14.29,17.72,23.21,33.97,47.07,"29,720","36,860","48,280","70,650","97,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,"17,753,430",0.1,,,,,24.79,"51,560",0.1,16.12,18.53,22.81,28.88,36.62,"33,530","38,540","47,450","60,060","76,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-1000,Supervisors of Office and Administrative Support Workers,minor,"1,436,680",0.5,,,,,35.33,"73,490",0.1,21.93,26.90,33.41,40.91,50.34,"45,610","55,950","69,500","85,090","104,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,"1,436,680",0.5,,,,,35.33,"73,490",0.1,21.93,26.90,33.41,40.91,50.34,"45,610","55,950","69,500","85,090","104,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"1,436,680",0.5,,,,,35.33,"73,490",0.1,21.93,26.90,33.41,40.91,50.34,"45,610","55,950","69,500","85,090","104,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2000,Communications Equipment Operators,minor,"38,910",2.7,,,,,20.74,"43,140",0.7,14.48,16.88,18.82,22.77,29.61,"30,120","35,100","39,140","47,350","61,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2010,"Switchboard Operators, Including Answering Service",broad,"34,280",3.0,,,,,20.34,"42,300",0.7,14.42,16.74,18.57,22.37,28.59,"29,990","34,820","38,630","46,530","59,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,"34,280",3.0,,,,,20.34,"42,300",0.7,14.42,16.74,18.57,22.37,28.59,"29,990","34,820","38,630","46,530","59,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2020,Telephone Operators,broad,"3,430",5.7,,,,,21.62,"44,970",1.2,15.15,17.75,20.07,24.76,30.27,"31,510","36,920","41,740","51,510","62,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,detailed,"3,430",5.7,,,,,21.62,"44,970",1.2,15.15,17.75,20.07,24.76,30.27,"31,510","36,920","41,740","51,510","62,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2090,Miscellaneous Communications Equipment Operators,broad,"1,200",15.0,,,,,29.87,"62,130",1.8,18.70,22.34,26.29,37.73,45.50,"38,900","46,460","54,680","78,470","94,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",detailed,"1,200",15.0,,,,,29.87,"62,130",1.8,18.70,22.34,26.29,37.73,45.50,"38,900","46,460","54,680","78,470","94,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3000,Financial Clerks,minor,"2,525,690",0.6,,,,,24.87,"51,720",0.1,17.24,19.91,23.38,28.74,34.65,"35,870","41,410","48,620","59,780","72,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3010,Bill and Account Collectors,broad,"158,830",1.4,,,,,23.59,"49,060",0.4,16.54,18.76,22.61,27.28,31.53,"34,400","39,010","47,030","56,740","65,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,"158,830",1.4,,,,,23.59,"49,060",0.4,16.54,18.76,22.61,27.28,31.53,"34,400","39,010","47,030","56,740","65,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3020,Billing and Posting Clerks,broad,"404,060",0.9,,,,,24.55,"51,070",0.2,17.93,20.60,23.32,28.02,32.55,"37,290","42,840","48,500","58,290","67,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,"404,060",0.9,,,,,24.55,"51,070",0.2,17.93,20.60,23.32,28.02,32.55,"37,290","42,840","48,500","58,290","67,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,"1,373,680",0.8,,,,,25.75,"53,560",0.2,17.31,20.92,24.36,29.55,35.84,"36,000","43,520","50,670","61,470","74,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"1,373,680",0.8,,,,,25.75,"53,560",0.2,17.31,20.92,24.36,29.55,35.84,"36,000","43,520","50,670","61,470","74,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3040,Gambling Cage Workers,broad,"14,430",0.8,,,,,19.00,"39,510",0.2,13.99,16.59,18.07,21.48,23.76,"29,100","34,510","37,580","44,680","49,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3041,Gambling Cage Workers,detailed,"14,430",0.8,,,,,19.00,"39,510",0.2,13.99,16.59,18.07,21.48,23.76,"29,100","34,510","37,580","44,680","49,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3050,Payroll and Timekeeping Clerks,broad,"153,140",1.2,,,,,28.67,"59,630",0.4,18.99,23.07,28.01,33.46,39.11,"39,500","47,990","58,260","69,600","81,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,"153,140",1.2,,,,,28.67,"59,630",0.4,18.99,23.07,28.01,33.46,39.11,"39,500","47,990","58,260","69,600","81,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3060,Procurement Clerks,broad,"55,810",1.4,,,,,25.18,"52,370",0.3,18.29,20.88,24.32,28.89,32.99,"38,040","43,420","50,580","60,080","68,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,"55,810",1.4,,,,,25.18,"52,370",0.3,18.29,20.88,24.32,28.89,32.99,"38,040","43,420","50,580","60,080","68,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3070,Tellers,broad,"329,480",1.3,,,,,20.36,"42,350",0.3,16.52,17.81,20.69,22.39,23.88,"34,360","37,040","43,030","46,580","49,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,"329,480",1.3,,,,,20.36,"42,350",0.3,16.52,17.81,20.69,22.39,23.88,"34,360","37,040","43,030","46,580","49,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3090,Miscellaneous Financial Clerks,broad,"36,260",3.7,,,,,27.14,"56,450",0.5,19.41,22.84,25.88,29.96,36.68,"40,360","47,510","53,830","62,310","76,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,"36,260",3.7,,,,,27.14,"56,450",0.5,19.41,22.84,25.88,29.96,36.68,"40,360","47,510","53,830","62,310","76,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4000,Information and Record Clerks,minor,"5,081,880",0.4,,,,,22.05,"45,860",0.1,14.91,17.47,21.09,24.71,30.52,"31,010","36,330","43,870","51,400","63,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4010,Brokerage Clerks,broad,"35,940",4.1,,,,,35.03,"72,850",1.2,24.16,28.18,31.61,38.36,49.04,"50,260","58,620","65,750","79,800","102,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,"35,940",4.1,,,,,35.03,"72,850",1.2,24.16,28.18,31.61,38.36,49.04,"50,260","58,620","65,750","79,800","102,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4020,Correspondence Clerks,broad,"4,290",8.3,,,,,23.12,"48,090",2.0,16.01,18.56,22.50,26.97,31.02,"33,300","38,610","46,800","56,090","64,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4021,Correspondence Clerks,detailed,"4,290",8.3,,,,,23.12,"48,090",2.0,16.01,18.56,22.50,26.97,31.02,"33,300","38,610","46,800","56,090","64,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4030,"Court, Municipal, and License Clerks",broad,"179,750",0.7,,,,,25.15,"52,320",0.2,17.45,19.62,23.41,29.25,35.49,"36,300","40,810","48,700","60,840","73,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",detailed,"179,750",0.7,,,,,25.15,"52,320",0.2,17.45,19.62,23.41,29.25,35.49,"36,300","40,810","48,700","60,840","73,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4040,"Credit Authorizers, Checkers, and Clerks",broad,"12,030",4.1,,,,,24.72,"51,420",1.2,14.55,19.48,24.08,29.26,34.95,"30,260","40,520","50,080","60,860","72,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,"12,030",4.1,,,,,24.72,"51,420",1.2,14.55,19.48,24.08,29.26,34.95,"30,260","40,520","50,080","60,860","72,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4050,Customer Service Representatives,broad,"2,595,750",0.4,,,,,22.40,"46,590",0.2,15.27,17.72,21.53,24.89,30.57,"31,750","36,870","44,770","51,780","63,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,"2,595,750",0.4,,,,,22.40,"46,590",0.2,15.27,17.72,21.53,24.89,30.57,"31,750","36,870","44,770","51,780","63,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4060,"Eligibility Interviewers, Government Programs",broad,"154,800",0.7,,,,,26.97,"56,090",0.2,18.70,22.07,26.06,30.58,35.91,"38,900","45,910","54,210","63,610","74,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,"154,800",0.7,,,,,26.97,"56,090",0.2,18.70,22.07,26.06,30.58,35.91,"38,900","45,910","54,210","63,610","74,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4070,File Clerks,broad,"73,440",2.8,,,,,21.92,"45,590",0.8,15.00,17.51,20.96,24.89,30.53,"31,200","36,420","43,600","51,770","63,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,"73,440",2.8,,,,,21.92,"45,590",0.8,15.00,17.51,20.96,24.89,30.53,"31,200","36,420","43,600","51,770","63,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4080,"Hotel, Motel, and Resort Desk Clerks",broad,"261,420",0.7,,,,,17.09,"35,550",0.3,13.04,14.33,16.86,18.32,21.86,"27,120","29,810","35,070","38,100","45,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"261,420",0.7,,,,,17.09,"35,550",0.3,13.04,14.33,16.86,18.32,21.86,"27,120","29,810","35,070","38,100","45,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4110,"Interviewers, Except Eligibility and Loan",broad,"148,060",1.4,,,,,22.71,"47,240",0.4,16.30,18.43,22.08,25.53,30.20,"33,900","38,330","45,920","53,090","62,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,"148,060",1.4,,,,,22.71,"47,240",0.4,16.30,18.43,22.08,25.53,30.20,"33,900","38,330","45,920","53,090","62,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4120,"Library Assistants, Clerical",broad,"85,520",2.1,,,,,18.93,"39,370",0.4,13.33,15.30,17.74,21.93,26.59,"27,730","31,820","36,910","45,620","55,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,"85,520",2.1,,,,,18.93,"39,370",0.4,13.33,15.30,17.74,21.93,26.59,"27,730","31,820","36,910","45,620","55,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4130,Loan Interviewers and Clerks,broad,"164,790",1.2,,,,,25.25,"52,520",0.3,17.95,21.69,24.05,29.14,33.55,"37,330","45,120","50,020","60,600","69,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,"164,790",1.2,,,,,25.25,"52,520",0.3,17.95,21.69,24.05,29.14,33.55,"37,330","45,120","50,020","60,600","69,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4140,New Accounts Clerks,broad,"36,860",2.9,,,,,23.73,"49,370",0.6,18.36,21.12,22.92,26.49,29.29,"38,180","43,920","47,670","55,100","60,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,"36,860",2.9,,,,,23.73,"49,370",0.6,18.36,21.12,22.92,26.49,29.29,"38,180","43,920","47,670","55,100","60,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4150,Order Clerks,broad,"75,200",3.3,,,,,23.19,"48,220",0.5,17.08,19.07,22.20,26.11,30.54,"35,530","39,660","46,170","54,310","63,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,"75,200",3.3,,,,,23.19,"48,220",0.5,17.08,19.07,22.20,26.11,30.54,"35,530","39,660","46,170","54,310","63,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,"90,220",1.4,,,,,25.12,"52,250",0.3,17.95,21.17,24.33,28.75,32.83,"37,340","44,030","50,610","59,800","68,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"90,220",1.4,,,,,25.12,"52,250",0.3,17.95,21.17,24.33,28.75,32.83,"37,340","44,030","50,610","59,800","68,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4170,Receptionists and Information Clerks,broad,"910,180",0.9,,,,,18.97,"39,460",0.2,13.83,16.33,18.27,21.70,24.01,"28,760","33,960","38,010","45,130","49,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,"910,180",0.9,,,,,18.97,"39,460",0.2,13.83,16.33,18.27,21.70,24.01,"28,760","33,960","38,010","45,130","49,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,broad,"118,710",1.4,,,,,23.86,"49,630",0.4,15.45,18.20,21.34,28.68,37.57,"32,140","37,850","44,390","59,640","78,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,"118,710",1.4,,,,,23.86,"49,630",0.4,15.45,18.20,21.34,28.68,37.57,"32,140","37,850","44,390","59,640","78,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4190,Miscellaneous Information and Record Clerks,broad,"134,920",1.3,,,,,24.76,"51,490",0.2,16.28,19.67,23.80,28.83,34.34,"33,870","40,910","49,500","59,970","71,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,"134,920",1.3,,,,,24.76,"51,490",0.2,16.28,19.67,23.80,28.83,34.34,"33,870","40,910","49,500","59,970","71,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,"2,259,120",0.6,,,,,26.13,"54,360",0.2,17.59,20.38,24.02,30.32,37.82,"36,590","42,390","49,970","63,070","78,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5010,Cargo and Freight Agents,broad,"97,670",2.5,,,,,27.52,"57,230",1.0,18.43,21.98,25.13,30.48,38.37,"38,340","45,710","52,260","63,390","79,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,"97,670",2.5,,,,,27.52,"57,230",1.0,18.43,21.98,25.13,30.48,38.37,"38,340","45,710","52,260","63,390","79,810",,
